iter	Logloss
137	0.1544471779
138	0.1535341175
139	0.152636706
140	0.1517890747
141	0.1509195987
142	0.1500409396
143	0.1493820513
144	0.1485099083
145	0.1476745577
146	0.1467410935
147	0.1461578512
148	0.1452460152
149	0.1444406569
150	0.1435932848
151	0.142926204
152	0.1422226233
153	0.1415800773
154	0.140963735
155	0.1401719014
156	0.1394491266
157	0.1386346434
158	0.1379652715
159	0.1371930838
160	0.1365033828
161	0.1358222243
162	0.1352400906
163	0.1345877056
164	0.1339588378
165	0.1333321488
166	0.132683797
167	0.1321614064
168	0.1316167584
169	0.1309326779
170	0.1301917041
171	0.1296166138
172	0.1290148951
173	0.1282040057
174	0.127518
175	0.126918397
176	0.1262204402
177	0.1256423675
178	0.1251285844
179	0.1246690412
180	0.1240265445
181	0.1235307327
182	0.1230228653
183	0.1225248196
184	0.1219786582
185	0.1215935701
186	0.1210209942
187	0.1204957127
188	0.1201061175
189	0.1194711347
190	0.118943715
191	0.1183888703
192	0.1178469562
193	0.117315185
194	0.1168896373
195	0.1163749163
196	0.1158326725
197	0.1152418559
198	0.1148225336
199	0.1143450637
200	0.1139455137
201	0.1134272528
202	0.1130193489
203	0.1124331687
204	0.1119505417
205	0.1114945544
206	0.1110107474
207	0.1104565479
208	0.1100013073
209	0.1094679886
210	0.1090522679
211	0.1085842433
212	0.108149075
213	0.1076532453
214	0.1071441065
215	0.1068020359
216	0.1064367611
217	0.1059773644
218	0.105564312
219	0.1052569386
220	0.1047977217
221	0.1043435099
222	0.1039697973
223	0.1035115109
224	0.1031264522
225	0.1026904823
226	0.1023231006
227	0.1018158972
228	0.1014526126
229	0.1010582107
230	0.1006672685
231	0.1002694787
232	0.09990695715
233	0.09948616701
234	0.09905471663
235	0.09865144423
236	0.09818569361
237	0.09779884141
238	0.09740798463
239	0.0970161596
240	0.09671135943
241	0.09627908073
242	0.09589272768
243	0.09546213582
244	0.09514756343
245	0.09471292102
246	0.09441851804
247	0.09406131775
248	0.09372533339
249	0.0933094747
250	0.09293866889
251	0.09261813357
252	0.09229644654
253	0.09186900193
254	0.09136946597
255	0.09097973737
256	0.09070349587
257	0.09023879804
258	0.08987428136
259	0.08957204737
260	0.08932444995
261	0.08903551278
262	0.08874935705
263	0.08854737548
264	0.08820041969
265	0.08781108989
266	0.08743534832
267	0.08716853908
268	0.0868085411
269	0.08652608831
270	0.0861806248
271	0.08588139903
272	0.08555655008
273	0.08523670469
274	0.08488577736
275	0.084473636
276	0.08417795522
277	0.08384329618
278	0.08349963203
279	0.083221425
280	0.08292720746
281	0.08255140937
282	0.08223527118
283	0.08185648275
284	0.08156517867
285	0.0812378639
286	0.0808251315
287	0.08047328378
288	0.08020053881
289	0.07987234179
290	0.07950962448
291	0.07918468978
292	0.07886038803
293	0.07860294628
294	0.07833816854
295	0.07808577718
296	0.0778130701
297	0.07750397749
298	0.0771493823
299	0.07688688713
300	0.07659992683
301	0.07635863545
302	0.0761077641
303	0.07570653952
304	0.0754505352
305	0.07523567606
306	0.07496580661
307	0.07478748336
308	0.07450638431
309	0.07417654367
310	0.07385218677
311	0.07360210482
312	0.07334566049
313	0.07313374381
314	0.07294504441
315	0.07261067576
316	0.07239126615
317	0.07208884509
318	0.07183685106
319	0.07156390427
320	0.07133869124
321	0.07106453158
322	0.07082024743
323	0.07051982179
324	0.07026380677
325	0.07004717003
326	0.06980683579
327	0.06958345145
328	0.06928119706
329	0.06900778461
330	0.06876641287
331	0.06847389905
332	0.06826668667
333	0.06798539667
334	0.06764090763
335	0.06741021577
336	0.06722862002
337	0.06700774182
338	0.06670021758
339	0.06648470916
340	0.06630769117
341	0.06616455772
342	0.06597083198
343	0.06576549792
344	0.06552153432
345	0.06532398781
346	0.06507447824
347	0.06484460351
348	0.0646190026
349	0.06440060789
350	0.06413989265
351	0.06392515241
352	0.06372200164
353	0.06344926514
354	0.06329013469
355	0.06310986052
356	0.06298278086
357	0.06276164383
358	0.06256480121
359	0.06237499745
360	0.06215071101
361	0.06195319652
362	0.06172984537
363	0.06152754767
364	0.06132573727
365	0.06119902311
366	0.06101341098
367	0.06086047379
368	0.06067128205
369	0.06050391826
370	0.06032162339
371	0.06015896588
372	0.05996411919
373	0.05975572706
374	0.0594840179
375	0.05926670733
376	0.05902668388
377	0.05883988514
378	0.05858559549
379	0.05839046631
380	0.05816153301
381	0.0579847593
382	0.05782182873
383	0.05766769779
384	0.05753625204
385	0.05733958914
386	0.05714313434
387	0.05699553457
388	0.05684856787
389	0.05665852012
390	0.05644716616
391	0.05627864251
392	0.05607021552
393	0.05593408405
394	0.05569371323
395	0.0554785645
396	0.05528752342
397	0.05510692933
398	0.05495358446
399	0.0547726288
400	0.05458853026
401	0.05442894593
402	0.05425569064
403	0.05404603221
404	0.05388055711
405	0.05368503133
406	0.0535029187
407	0.05329458344
408	0.05313018813
409	0.05292867235
410	0.05274792958
411	0.05260041169
412	0.05246143427
413	0.05226841146
414	0.05211191701
415	0.05196894628
416	0.05180211355
417	0.05160495153
418	0.05144852542
419	0.05125637571
420	0.05101870784
421	0.05087429702
422	0.05069285838
423	0.0505043691
424	0.05037702854
425	0.05015858711
426	0.04999623008
427	0.04983255321
428	0.04963296032
429	0.04951429719
430	0.04929898079
431	0.04909334385
432	0.04894059454
433	0.04879333725
434	0.0486608217
435	0.04854159558
436	0.04837882317
437	0.04819804237
438	0.0480322373
439	0.04787983767
440	0.04776464573
441	0.04756498867
442	0.04741999092
443	0.04724793903
444	0.04708836393
445	0.04691195302
446	0.04677758007
447	0.04665536071
448	0.04648934728
449	0.04634372296
450	0.04619459442
451	0.04607125905
452	0.04589552659
453	0.04570933611
454	0.04557588165
455	0.04540645878
456	0.04526222833
457	0.04512116965
458	0.04497748666
459	0.04481745065
460	0.04465536248
461	0.04452616308
462	0.04437660813
463	0.04422923952
464	0.04407621292
465	0.04392533731
466	0.04377009054
467	0.04364520338
468	0.04349813829
469	0.04335699816
470	0.0432069292
471	0.04306674375
472	0.04290338325
473	0.042749118
474	0.04262591328
475	0.0424468846
476	0.04232772855
477	0.04220109256
478	0.04203887876
479	0.04191805591
480	0.04175325462
481	0.04164594801
482	0.04147765044
483	0.04140689075
484	0.0412557678
485	0.04113605685
486	0.04100099677
487	0.0409430369
488	0.04080259367
489	0.04068219108
490	0.04054441256
491	0.0404259407
492	0.0402916292
493	0.04013605234
494	0.04003179852
495	0.0398975756
496	0.03974088124
497	0.03961398058
498	0.03948849612
499	0.03938722424
500	0.03926038795
501	0.03913682347
502	0.03901361407
503	0.03888445856
504	0.03877524188
505	0.03868032189
506	0.03855696007
507	0.03843718854
508	0.03831866948
509	0.03817929477
510	0.03803446759
511	0.03790199906
512	0.03775530988
513	0.03765926164
514	0.0375371956
515	0.03743309809
516	0.03732590609
517	0.03720363504
518	0.03708390893
519	0.03693205863
520	0.03680362604
521	0.03670264582
522	0.03660996018
523	0.03646717276
524	0.03635081897
525	0.03620054626
526	0.03602607209
527	0.03588411066
528	0.03578732331
529	0.03567535022
530	0.03557941792
531	0.03549158784
532	0.03539826826
533	0.03529385682
534	0.03518293054
535	0.0350327514
536	0.03490011214
537	0.03476319782
538	0.03463622048
539	0.03451409888
540	0.03440879981
541	0.03431887321
542	0.03419719598
543	0.03406308778
544	0.03396333427
545	0.03383197453
546	0.03372524373
547	0.03360539501
548	0.03347013308
549	0.03334790331
550	0.03326096503
551	0.03313560246
552	0.03299258494
553	0.03291930836
554	0.03283576815
555	0.0327341432
556	0.0326315717
557	0.0325285964
558	0.03243966563
559	0.03234557128
560	0.03222280248
561	0.03211830562
562	0.03200647945
563	0.03189290095
564	0.03179096342
565	0.03167263873
566	0.03158326086
567	0.03149018199
568	0.0314065655
569	0.03128883235
570	0.03119381078
571	0.03108519345
572	0.0310036117
573	0.03090451194
574	0.03080028154
575	0.03070995924
576	0.03063820309
577	0.03054705843
578	0.03044982903
579	0.03035621395
580	0.03025966013
581	0.03014007333
582	0.0300217529
583	0.02992635451
584	0.02982545184
585	0.02970175553
586	0.02961930026
587	0.02952917307
588	0.02943101039
589	0.02932764153
590	0.02923494406
591	0.02915719505
592	0.02907784532
593	0.02897346033
594	0.02886566996
595	0.02877463184
596	0.02867927905
597	0.02859109183
598	0.02851247375
599	0.02839660254
600	0.02832025424
601	0.02820544913
602	0.02811377564
603	0.02800211537
604	0.02789821657
605	0.0278203804
606	0.02770696263
607	0.02761183071
608	0.02752538013
609	0.02744316023
610	0.02734487215
611	0.02724117254
612	0.02714819253
613	0.02705907664
614	0.02697932
615	0.02690056016
616	0.02682237845
617	0.02672273837
618	0.02664234834
619	0.02656332926
620	0.02648943194
621	0.0263778777
622	0.02627914024
623	0.02620473324
624	0.0261205483
625	0.02606245138
626	0.02598472038
627	0.02589801988
628	0.02582969737
629	0.02574855837
630	0.02566392534
631	0.02562484493
632	0.02549636829
633	0.02544744153
634	0.02536993559
635	0.02529942495
636	0.02521700052
637	0.02511677547
638	0.02504280406
639	0.0249539001
640	0.02485783173
641	0.02476988652
642	0.02467984036
643	0.02459044076
644	0.02453340767
645	0.02445901032
646	0.02439035343
647	0.02430026166
648	0.02422620256
649	0.02416558621
650	0.02407495198
651	0.02401510874
652	0.0239601233
653	0.02389185844
654	0.02379864898
655	0.02375522736
656	0.02371620811
657	0.02360799983
658	0.02354324144
659	0.02344618275
660	0.02339840962
661	0.02335667464
662	0.02327801446
663	0.02319775053
664	0.02310939353
665	0.02304841397
666	0.02296738151
667	0.02288929025
668	0.0228368273
669	0.02275548107
670	0.02268197727
671	0.02260678014
672	0.02251002206
673	0.02243018793
674	0.02237141084
675	0.02230739158
676	0.02224615669
677	0.02218342
678	0.02212223698
679	0.02205467155
680	0.02201101435
681	0.02193205877
682	0.02187778078
683	0.02181193935
684	0.02175856604
685	0.02167363729
686	0.02161031794
687	0.02151587322
688	0.02144480546
689	0.02137451335
690	0.02129570423
691	0.02121643823
692	0.02115620939
693	0.02108397064
694	0.02100031083
695	0.02095965264
696	0.0209057173
697	0.02086203057
698	0.02078399237
699	0.02070973772
700	0.0206533593
701	0.02058632127
702	0.02051588396
703	0.02044286113
704	0.02038801482
705	0.02032123965
706	0.0202457721
707	0.02017877476
708	0.02012541107
709	0.02004884493
710	0.01997256516
711	0.01991355818
712	0.01985959329
713	0.01979506633
714	0.01975599661
715	0.01969848077
716	0.0196402229
717	0.01956559776
718	0.01950810681
719	0.01944304337
720	0.01938341909
721	0.01933335533
722	0.01927241829
723	0.01921283022
724	0.01916153892
725	0.01910795495
726	0.01902989329
727	0.01897934973
728	0.01892177149
729	0.01886243707
730	0.01879536832
731	0.01872468051
732	0.01865552318
733	0.01860303349
734	0.01855120297
735	0.01848198379
736	0.01843964434
737	0.01838794606
738	0.01833904641
739	0.01828848357
740	0.01821733542
741	0.01818156351
742	0.01811647352
743	0.0180447188
744	0.01798904541
745	0.01794587347
746	0.01789416198
747	0.01782325502
748	0.01778829301
749	0.01774432693
750	0.01770930615
751	0.01765169265
752	0.01758439446
753	0.01753604935
754	0.01748180234
755	0.0174223267
756	0.01736623456
757	0.0173131871
758	0.01725951186
759	0.0171956022
760	0.01714793739
761	0.01710211601
762	0.01705672913
763	0.01699851692
764	0.01694781578
765	0.0168961526
766	0.01687105516
767	0.01682556551
768	0.01678211184
769	0.01672945896
770	0.01668944646
771	0.01664929597
772	0.0165952111
773	0.01655219263
774	0.01651819679
775	0.0164706067
776	0.01642707805
777	0.01637555471
778	0.01632599621
779	0.01628249593
780	0.01624530413
781	0.01618963606
782	0.01614565025
783	0.01610642363
784	0.01605257122
785	0.01599892068
786	0.01595145563
787	0.01590152456
788	0.01585686867
789	0.01580665715
790	0.0157774591
791	0.01573507261
792	0.01569297207
793	0.01565126811
794	0.01562463275
795	0.01557915154
796	0.01552876991
797	0.01549439281
798	0.01545481349
799	0.01540865686
800	0.01537234406
801	0.01531625413
802	0.01526306971
803	0.01521233765
804	0.01516074843
805	0.01511350956
806	0.01506315996
807	0.01501216491
808	0.0149690873
809	0.01493496706
810	0.01489465998
811	0.01484377998
812	0.01480392637
813	0.01475945272
814	0.01470996257
815	0.01467012031
816	0.01463544118
817	0.01459416467
818	0.01454739768
819	0.01448950024
820	0.01445528107
821	0.01441568157
822	0.01437353229
823	0.01432549491
824	0.01428560325
825	0.01423884554
826	0.01418564852
827	0.01414543829
828	0.01411085935
829	0.01406257218
830	0.01402727851
831	0.01399177713
832	0.01395569209
833	0.01390364119
834	0.01386086236
835	0.013822053
836	0.01378337803
837	0.01374602547
838	0.01371164233
839	0.01368291014
840	0.01364004598
841	0.01360525674
842	0.0135658297
843	0.01352181537
844	0.01347717023
845	0.01343958374
846	0.01339572041
847	0.01335665143
848	0.0133118419
849	0.01326944467
850	0.01324207644
851	0.01321174328
852	0.01318184299
853	0.01315306631
854	0.01312534006
855	0.01309765466
856	0.0130559323
857	0.01301499603
858	0.01298258272
859	0.0129421914
860	0.01291041049
861	0.01286846592
862	0.01282815113
863	0.01278959994
864	0.01275460153
865	0.01272943217
866	0.01268928985
867	0.01265423298
868	0.01261603039
869	0.01257620736
870	0.01254083686
871	0.01250541044
872	0.01247018262
873	0.0124283526
874	0.01239197101
875	0.01235124137
876	0.01232139129
877	0.01228020186
878	0.01224661267
879	0.012206271
880	0.0121710953
881	0.01213974095
882	0.01210243874
883	0.01207165611
884	0.0120350376
885	0.01200153346
886	0.01196343651
887	0.01192940937
888	0.01189578429
889	0.01185771325
890	0.01182171151
891	0.01179619338
892	0.01175961663
893	0.01172552357
894	0.01168610301
895	0.01166290319
896	0.01162246977
897	0.01159095355
898	0.01155305661
899	0.01151892786
900	0.011481992
901	0.01145856662
902	0.01142772668
903	0.01140078791
904	0.01136662162
905	0.01134174447
906	0.01131039284
907	0.01128535414
908	0.01125003106
909	0.01122334694
910	0.0111893482
911	0.01115323828
912	0.01111793183
913	0.01110086946
914	0.01106863439
915	0.01104236551
916	0.01100693038
917	0.01097412233
918	0.01094520869
919	0.01092067368
920	0.01088984129
921	0.0108613895
922	0.01082929187
923	0.01080224795
924	0.01078020531
925	0.01075323381
926	0.01072104068
927	0.01070252448
928	0.01067298601
929	0.01064727557
930	0.01061587876
931	0.01058905292
932	0.01056047477
933	0.01053793949
934	0.01051061004
935	0.01048730681
936	0.01045657547
937	0.01042904451
938	0.01040493731
939	0.01037247384
940	0.01034028851
941	0.01031852939
942	0.01028872378
943	0.01026814663
944	0.01024247975
945	0.01021134587
946	0.01018414056
947	0.01016333987
948	0.01014304728
949	0.01012024047
950	0.01008884207
951	0.01006145411
952	0.01003625089
953	0.01000949463
954	0.009984584843
955	0.009950493355
956	0.009923411891
957	0.009900268873
958	0.009874019458
959	0.009850359761
960	0.0098237961
961	0.009793976988
962	0.009771072729
963	0.009752374825
964	0.009736878063
965	0.009717231981
966	0.009690586606
967	0.009664120343
968	0.009634191431
969	0.009605074577
970	0.009581691317
971	0.009554351599
972	0.009530025849
973	0.009516031105
974	0.009497113464
975	0.00947110924
976	0.009445226605
977	0.009426640522
978	0.009400999385
979	0.009378987133
980	0.009351989281
981	0.009326820506
982	0.009310771385
983	0.00929320678
984	0.009271287106
985	0.009252613282
986	0.009227920556
987	0.009199268114
988	0.009178319802
989	0.009157599413
990	0.009140674922
991	0.009119234762
992	0.009097758703
993	0.009077687016
994	0.009052340524
995	0.009035915999
996	0.009012271745
997	0.008993774923
998	0.008972248161
999	0.008948044527
